,Unnamed: 0,time,time_2,year,period,month,day,hour,z_bases,z_tops,tropopause_base,tropopause_top,tropopause_base_bool,tropopause_top_bool,thickness,cod,lidar_ratio,class_,subvisual,thin,opaque,fake_top1,cond_s_bg,cirrus
38566,38566,2016-03-30 21:00:00,736419.8766597222,2016,Wet,3,30,21,6080.0,8187.5,-10674.074,-8566.574,False,False,2107.5,0.0919298730019522,42.5643532095145,thin,False,False,False,False,True,False
38567,38567,2016-03-30 21:00:00,736419.8766597222,2016,Wet,3,30,21,9110.0,10077.5,-7644.074,-6676.5740000000005,False,False,967.5,0.0422026819119282,42.5643532095145,thin,False,False,False,False,True,False
38568,38568,2016-03-30 21:00:00,736419.8766597222,2016,Wet,3,30,21,10872.5,11705.0,-5881.5740000000005,-5049.0740000000005,False,False,832.5,0.0363139355986359,42.5643532095145,thin,False,False,False,False,True,True
38569,38569,2016-03-30 21:05:00,736419.8801851851,2016,Wet,3,30,21,6342.5,7130.0,-10411.574,-9624.074,False,False,787.5,0.0112459595747238,25.0,subvisual,True,False,False,False,True,False
38570,38570,2016-03-30 21:05:00,736419.8801851851,2016,Wet,3,30,21,7707.5,7970.0,-9046.574,-8784.074,False,False,262.5,0.0037486531915746,25.0,subvisual,True,False,False,False,True,False
38571,38571,2016-03-30 21:05:00,736419.8801851851,2016,Wet,3,30,21,9080.0,10205.0,-7674.074,-6549.0740000000005,False,False,1125.0,0.0160656565353198,25.0,subvisual,True,False,False,False,True,False
38572,38572,2016-03-30 21:05:00,736419.8801851851,2016,Wet,3,30,21,10820.0,11622.5,-5934.0740000000005,-5131.5740000000005,False,False,802.5,0.0114601683285281,25.0,subvisual,True,False,False,False,True,True
38573,38573,2016-03-30 21:10:00,736419.8837100695,2016,Wet,3,30,21,6275.0,7752.5,-10479.074,-9001.574,False,False,1477.5,0.0073438698123649,25.0,subvisual,True,False,False,False,True,False
38574,38574,2016-03-30 21:10:00,736419.8837100695,2016,Wet,3,30,21,8877.5,10145.0,-7876.574,-6609.0740000000005,False,False,1267.5,0.006300071057308,25.0,subvisual,True,False,False,False,True,False
38575,38575,2016-03-30 21:10:00,736419.8837100695,2016,Wet,3,30,21,10700.0,11037.5,-6054.0740000000005,-5716.5740000000005,False,False,337.5,0.0016775337134843,25.0,subvisual,True,False,False,False,True,True
38576,38576,2016-03-30 21:15:00,736419.8872395833,2016,Wet,3,30,21,6372.5,7805.0,-10381.574,-8949.074,False,False,1432.5,0.0031643504313514,25.0,subvisual,True,False,False,False,True,False
38577,38577,2016-03-30 21:15:00,736419.8872395833,2016,Wet,3,30,21,8690.0,10137.5,-8064.074,-6616.5740000000005,False,False,1447.5,0.003197484990842,25.0,subvisual,True,False,False,False,True,False
38578,38578,2016-03-30 21:15:00,736419.8872395833,2016,Wet,3,30,21,10752.5,10925.0,-6001.5740000000005,-5829.0740000000005,False,False,172.5,0.0003810474341417,25.0,subvisual,True,False,False,False,True,True
38579,38579,2016-03-30 21:20:00,736419.8907690973,2016,Wet,3,30,21,6335.0,7572.5,-10419.074,-9181.574,False,False,1237.5,0.0030207574978083,25.0,subvisual,True,False,False,False,True,False
38580,38580,2016-03-30 21:20:00,736419.8907690973,2016,Wet,3,30,21,8570.0,10235.0,-8184.074,-6519.0740000000005,False,False,1665.0,0.004064291906142,25.0,subvisual,True,False,False,False,True,False
38581,38581,2016-03-30 21:20:00,736419.8907690973,2016,Wet,3,30,21,11345.0,11525.0,-5409.0740000000005,-5229.0740000000005,False,False,180.0,0.0004393829087721,25.0,subvisual,True,False,False,False,True,True
38582,38582,2016-03-30 21:25:00,736419.8941177984,2016,Wet,3,30,21,6170.0,7887.5,-10584.074,-8866.574,False,False,1717.5,0.0035657986474496,25.0,subvisual,True,False,False,False,True,False
38583,38583,2016-03-30 21:25:00,736419.8941177984,2016,Wet,3,30,21,8427.5,10355.0,-8326.574,-6399.0740000000005,False,False,1927.5,0.0040017914951728,25.0,subvisual,True,False,False,False,True,False
38584,38584,2016-03-30 21:25:00,736419.8941177984,2016,Wet,3,30,21,11382.5,11547.5,-5371.5740000000005,-5206.5740000000005,False,False,165.0,0.0003425658089252,25.0,subvisual,True,False,False,False,True,True
38604,38604,2016-03-30 22:15:00,736419.9288483795,2016,Wet,3,30,22,7857.5,10400.0,-8896.574,-6354.0740000000005,False,False,2542.5,1.773163818265656,25.0,opaque,False,False,False,False,True,False
38605,38605,2016-03-30 22:15:00,736419.9288483795,2016,Wet,3,30,22,11202.5,11487.5,-5551.5740000000005,-5266.5740000000005,False,False,285.0,0.1987617259412829,25.0,thin,False,False,False,False,True,True
38606,38606,2016-03-30 22:20:00,736419.9323726853,2016,Wet,3,30,22,7895.0,9852.5,-8859.074,-6901.5740000000005,False,False,1957.5,0.0383560279737462,16.965948141205875,thin,False,False,False,False,True,False
38607,38607,2016-03-30 22:20:00,736419.9323726853,2016,Wet,3,30,22,11022.5,11510.0,-5731.5740000000005,-5244.0740000000005,False,False,487.5,0.0095522675030402,16.965948141205875,subvisual,True,False,False,False,True,True
38608,38608,2016-03-30 22:25:00,736419.9359998715,2016,Wet,3,30,22,7752.5,9425.0,-9001.574,-7329.074,False,False,1672.5,0.0471786553001588,25.0,thin,False,False,False,False,True,False
38609,38609,2016-03-30 22:25:00,736419.9359998715,2016,Wet,3,30,22,10017.5,10160.0,-6736.5740000000005,-6594.0740000000005,False,False,142.5,0.0040197060569642,25.0,subvisual,True,False,False,False,True,False
38610,38610,2016-03-30 22:25:00,736419.9359998715,2016,Wet,3,30,22,10887.5,11562.5,-5866.5740000000005,-5191.5740000000005,False,False,675.0,0.0190407129014094,25.0,subvisual,True,False,False,False,True,True
38611,38611,2016-03-30 22:25:00,736419.9359998715,2016,Wet,3,30,22,17765.0,18020.0,1010.9259999999996,1265.9259999999997,True,True,255.0,0.0071931582071991,25.0,subvisual,True,False,False,False,True,True
38612,38612,2016-03-30 22:30:00,736419.9392547582,2016,Wet,3,30,22,7737.5,9380.0,-9016.574,-7374.074,False,False,1642.5,0.0289513611589498,25.0,subvisual,True,False,False,False,True,False
38613,38613,2016-03-30 22:30:00,736419.9392547582,2016,Wet,3,30,22,10970.0,11495.0,-5784.0740000000005,-5259.0740000000005,False,False,525.0,0.0092538597311711,25.0,subvisual,True,False,False,False,True,True
38614,38614,2016-03-30 22:30:00,736419.9392547582,2016,Wet,3,30,22,17855.0,18035.0,1100.9259999999997,1280.9259999999997,True,True,180.0,0.0031727519078301,25.0,subvisual,True,False,False,False,True,True
38615,38615,2016-03-30 22:35:00,736419.942603588,2016,Wet,3,30,22,7820.0,9350.0,-8934.074,-7404.074,False,False,1530.0,0.0361317355961381,22.137878787878787,thin,False,False,False,False,True,False
38616,38616,2016-03-30 22:35:00,736419.942603588,2016,Wet,3,30,22,10842.5,11465.0,-5911.5740000000005,-5289.0740000000005,False,False,622.5,0.0147006571298013,22.137878787878787,subvisual,True,False,False,False,True,True
38617,38617,2016-03-30 22:40:00,736419.9461302084,2016,Wet,3,30,22,8255.0,9695.0,-8499.074,-7059.0740000000005,False,False,1440.0,0.0369139625532492,25.0,thin,False,False,False,False,True,False
38618,38618,2016-03-30 22:40:00,736419.9461302084,2016,Wet,3,30,22,10842.5,11285.0,-5911.5740000000005,-5469.0740000000005,False,False,442.5,0.0113433530762588,25.0,subvisual,True,False,False,False,True,True
38619,38619,2016-03-30 22:40:00,736419.9461302084,2016,Wet,3,30,22,17817.5,17930.0,1063.4259999999997,1175.9259999999997,True,True,112.5,0.0028839033244725,25.0,subvisual,True,False,False,False,True,True
38620,38620,2016-03-30 22:45:00,736419.9496585649,2016,Wet,3,30,22,8585.0,9665.0,-8169.074,-7089.0740000000005,False,False,1080.0,0.0195270696348814,25.0,subvisual,True,False,False,False,True,False
38621,38621,2016-03-30 22:45:00,736419.9496585649,2016,Wet,3,30,22,11060.0,11637.5,-5694.0740000000005,-5116.5740000000005,False,False,577.5,0.0104415580686518,25.0,subvisual,True,False,False,False,True,True
38622,38622,2016-03-30 22:45:00,736419.9496585649,2016,Wet,3,30,22,17727.5,17967.5,973.4259999999996,1213.4259999999997,True,True,240.0,0.0043393488077514,25.0,subvisual,True,False,False,False,True,True
38623,38623,2016-03-30 22:50:00,736419.9531886575,2016,Wet,3,30,22,8630.0,9740.0,-8124.074,-7014.0740000000005,False,False,1110.0,0.0721417245808513,43.70893141945773,thin,False,False,False,False,True,False
38624,38624,2016-03-30 22:50:00,736419.9531886575,2016,Wet,3,30,22,11075.0,11592.5,-5679.0740000000005,-5161.5740000000005,False,False,517.5,0.0336336418653969,43.70893141945773,thin,False,False,False,False,True,True
38625,38625,2016-03-30 22:55:00,736419.9567135416,2016,Wet,3,30,22,8487.5,9665.0,-8266.574,-7089.0740000000005,False,False,1177.5,0.0881188854869304,28.17484848484848,thin,False,False,False,False,True,False
38626,38626,2016-03-30 22:55:00,736419.9567135416,2016,Wet,3,30,22,11067.5,11517.5,-5686.5740000000005,-5236.5740000000005,False,False,450.0,0.0336760071924574,28.17484848484848,thin,False,False,False,False,True,True
38627,38627,2016-03-30 23:00:00,736419.9600636575,2016,Wet,3,30,23,8300.0,9410.0,-8454.074,-7344.074,False,False,1110.0,0.0550502892494992,25.0,thin,False,False,False,False,True,False
38628,38628,2016-03-30 23:00:00,736419.9600636575,2016,Wet,3,30,23,11090.0,11547.5,-5664.0740000000005,-5206.5740000000005,False,False,457.5,0.022689646244726,25.0,subvisual,True,False,False,False,True,True
38629,38629,2016-03-30 23:00:00,736419.9600636575,2016,Wet,3,30,23,14382.5,14712.5,-2371.5740000000005,-2041.5740000000003,False,False,330.0,0.0163663022093105,25.0,subvisual,True,False,False,False,True,True
38630,38630,2016-03-30 23:05:00,736419.9634137732,2016,Wet,3,30,23,8165.0,9425.0,-8589.074,-7329.074,False,False,1260.0,0.0671481360008579,17.791515151515153,thin,False,False,False,False,True,False
38631,38631,2016-03-30 23:05:00,736419.9634137732,2016,Wet,3,30,23,11082.5,11517.5,-5671.5740000000005,-5236.5740000000005,False,False,435.0,0.0231820945717247,17.791515151515153,subvisual,True,False,False,False,True,True
38632,38632,2016-03-30 23:05:00,736419.9634137732,2016,Wet,3,30,23,14322.5,14802.5,-2431.5740000000005,-1951.5740000000003,False,False,480.0,0.0255802422860411,17.791515151515153,subvisual,True,False,False,False,True,True
38633,38633,2016-03-30 23:10:00,736419.9669421297,2016,Wet,3,30,23,3710.0,3837.5,-13044.074,-12916.574,False,False,127.5,0.0047836800634296,25.0,subvisual,True,False,False,False,True,False
38634,38634,2016-03-30 23:10:00,736419.9669421297,2016,Wet,3,30,23,8097.5,9425.0,-8656.574,-7329.074,False,False,1327.5,0.0498065512486494,25.0,thin,False,False,False,False,True,False
38635,38635,2016-03-30 23:10:00,736419.9669421297,2016,Wet,3,30,23,11165.0,11472.5,-5589.0740000000005,-5281.5740000000005,False,False,307.5,0.0115371107412125,25.0,subvisual,True,False,False,False,True,True
38636,38636,2016-03-30 23:10:00,736419.9669421297,2016,Wet,3,30,23,14307.5,14727.5,-2446.5740000000005,-2026.5740000000003,False,False,420.0,0.0157580049148269,25.0,subvisual,True,False,False,False,True,True
38641,38641,2016-03-30 23:30:00,736419.9810538194,2016,Wet,3,30,23,3657.5,3800.0,-13096.574,-12954.074,False,False,142.5,0.0052032782228247,19.121036959187247,subvisual,True,False,False,False,True,False
38642,38642,2016-03-30 23:30:00,736419.9810538194,2016,Wet,3,30,23,6155.0,6837.5,-10599.074,-9916.574,False,False,682.5,0.0249209641198446,19.121036959187247,subvisual,True,False,False,False,True,False
38643,38643,2016-03-30 23:30:00,736419.9810538194,2016,Wet,3,30,23,11112.5,11405.0,-5641.5740000000005,-5349.0740000000005,False,False,292.5,0.0106804131942191,19.121036959187247,subvisual,True,False,False,False,True,True
38644,38644,2016-03-30 23:30:00,736419.9810538194,2016,Wet,3,30,23,13955.0,14577.5,-2799.0740000000005,-2176.5740000000005,False,False,622.5,0.0227301101312868,19.121036959187247,subvisual,True,False,False,False,True,True
38645,38645,2016-03-30 23:35:00,736419.9843185764,2016,Wet,3,30,23,3665.0,3800.0,-13089.074,-12954.074,False,False,135.0,0.0063737690428584,25.0,subvisual,True,False,False,False,True,False
38646,38646,2016-03-30 23:35:00,736419.9843185764,2016,Wet,3,30,23,11052.5,11435.0,-5701.5740000000005,-5319.0740000000005,False,False,382.5,0.0180590122880989,25.0,subvisual,True,False,False,False,True,True
38647,38647,2016-03-30 23:35:00,736419.9843185764,2016,Wet,3,30,23,14090.0,14592.5,-2664.0740000000005,-2161.5740000000005,False,False,502.5,0.0237245847706398,25.0,subvisual,True,False,False,False,True,True
38648,38648,2016-03-30 23:40:00,736419.9877784208,2016,Wet,3,30,23,5945.0,6875.0,-10809.074,-9879.074,False,False,930.0,0.0026450274419557,25.0,subvisual,True,False,False,False,True,False
38649,38649,2016-03-30 23:40:00,736419.9877784208,2016,Wet,3,30,23,11172.5,11300.0,-5581.5740000000005,-5454.0740000000005,False,False,127.5,0.0003626247299455,25.0,subvisual,True,False,False,False,True,True
